Time,Temp1F,Temp2F,RH,Pres,AccX,AccZ
820160,42.29,39.65,35.52,12.26,-0.068,1.221
820664,42.29,39.65,34.89,12.22,-0.068,1.072
821168,42.29,39.65,35.05,12.26,0.110,1.161
821671,42.29,39.65,35.05,12.26,0.110,1.117
822175,44.05,39.65,35.05,12.26,-0.009,1.221
822679,44.05,39.65,34.89,12.26,0.036,1.191
823183,42.29,39.65,35.37,12.26,0.169,1.087
823687,43.17,39.65,35.05,12.26,0.036,1.087
824190,43.17,39.65,35.05,12.26,-0.009,1.235
824694,42.29,39.65,35.37,12.26,-0.083,1.295
825198,42.29,39.65,35.37,12.26,0.051,1.191
825702,43.17,39.65,35.05,12.26,-0.009,1.147
826206,44.05,39.65,35.52,12.26,0.065,1.206
826710,44.05,39.65,35.37,12.26,-0.038,1.161
827213,43.17,39.65,34.89,12.26,-0.024,1.176
827717,43.17,39.65,35.21,12.26,0.021,1.176
828221,42.29,39.65,35.52,12.24,-0.038,1.161
828725,43.17,39.65,34.89,12.26,-0.053,1.176
829229,43.17,39.65,35.05,12.26,0.021,1.235
829732,42.29,39.65,35.05,12.26,-0.024,1.191
830236,43.17,39.65,35.37,12.26,0.095,1.191
830740,43.17,39.65,34.74,12.24,-0.009,1.235
831244,43.17,39.65,34.89,12.26,0.065,1.058
831748,44.05,39.65,35.21,12.26,0.006,1.176
832251,43.17,39.65,35.05,12.26,0.006,1.147
832755,44.05,39.65,35.37,12.26,0.021,1.161
833259,42.29,39.65,38.05,12.26,-0.009,1.235
833763,42.29,39.65,35.05,12.26,0.006,1.206
834267,44.05,39.65,34.89,12.26,0.065,1.176
834770,42.29,39.65,35.21,12.26,0.051,1.176
835274,42.29,39.65,35.37,12.26,0.110,1.161
835778,44.05,39.65,34.89,12.26,0.021,1.206
836282,44.05,39.65,35.21,12.26,0.036,1.117
836786,44.05,39.65,35.05,12.26,-0.053,1.147
837289,44.05,39.65,35.05,12.26,0.021,1.176
837793,44.05,39.65,34.89,12.26,0.051,1.117
838297,44.05,39.65,34.74,12.26,0.110,1.013
838801,44.05,39.65,34.89,12.26,0.021,1.102
839305,43.17,39.65,35.21,12.26,0.036,1.191
839809,44.05,39.65,34.74,12.26,0.065,1.191
840312,44.05,39.65,34.89,12.26,0.065,1.132
840816,44.05,39.65,35.21,12.26,-0.024,1.176
841320,44.05,39.65,35.21,12.26,-0.009,1.309
841824,44.05,39.65,35.05,12.26,-0.024,1.280
842327,43.17,39.65,35.21,12.24,-0.024,1.250
842830,43.17,39.65,35.05,12.26,0.376,1.102
843334,43.17,39.65,35.21,12.26,0.761,0.880
843838,42.29,39.65,35.21,12.26,0.465,1.606
844342,44.05,39.65,35.21,12.26,0.362,1.117
844846,44.05,39.65,35.05,12.26,0.243,1.176
845349,42.29,39.65,34.74,12.26,0.139,1.206
845853,44.05,39.65,35.21,12.26,0.139,1.176
846357,42.29,39.65,35.21,12.26,0.095,1.176
846861,44.05,39.65,35.21,12.26,0.110,1.102
847365,44.05,39.65,34.89,12.26,0.125,1.161
847868,44.05,39.65,35.52,12.26,0.154,1.206
848372,43.17,39.65,34.74,12.26,0.139,1.147
848876,44.05,39.65,35.05,12.26,0.213,1.147
849380,44.05,39.65,35.05,12.26,0.228,1.147
849884,44.05,39.65,35.05,12.26,0.125,1.221
850387,44.05,39.65,34.89,12.26,0.139,1.117
850891,44.05,39.65,35.21,12.26,0.110,1.206
851395,44.05,39.65,34.74,12.26,0.051,1.235
851899,42.29,39.65,34.89,12.26,0.036,1.221
852403,44.05,39.65,35.21,12.26,0.095,1.354
852907,43.17,39.65,34.89,12.26,0.021,1.176
853410,43.17,39.65,34.89,12.26,0.065,1.132
853914,44.05,39.65,34.74,12.26,0.154,1.147
854418,44.05,39.65,34.58,12.26,0.065,1.102
854922,44.05,39.65,34.74,12.26,0.080,1.176
855426,42.29,39.65,34.58,12.26,0.051,1.235
855929,43.17,39.65,35.05,12.26,0.051,1.206
856433,44.05,39.65,35.21,12.22,0.080,1.132
856937,44.05,39.65,34.58,12.26,0.199,1.117
857441,44.05,39.65,34.74,12.26,0.051,1.206
857945,44.05,39.65,35.05,12.26,0.080,1.280
858448,44.05,39.65,35.05,12.26,0.021,1.147
858952,44.05,39.65,35.21,12.26,-0.009,1.250
859456,44.05,39.65,34.89,12.26,0.065,1.206
859960,44.05,39.65,35.05,12.26,0.036,1.221
860464,44.05,39.65,36.16,12.22,0.095,1.191
860967,44.05,39.65,34.89,12.26,0.051,1.265
861471,42.29,39.65,34.74,12.22,0.095,1.235
861975,42.29,39.65,34.58,12.26,0.051,1.206
862479,44.05,39.65,34.58,12.26,0.154,1.221
862983,44.05,39.65,34.58,12.26,0.110,1.250
863486,44.05,39.65,34.74,12.24,0.095,1.176
863990,43.17,39.65,34.89,12.26,0.021,1.265
864494,44.05,39.65,34.74,12.26,0.051,1.221
864998,44.05,39.65,34.74,12.26,0.169,1.206
865502,44.05,39.65,34.89,12.26,0.095,1.147
866006,44.05,39.65,34.58,12.24,0.154,1.117
866509,44.05,39.65,34.58,12.26,0.169,1.161
867013,44.05,39.65,34.89,12.26,0.110,1.206
867517,44.05,39.65,34.89,12.26,0.139,1.132
868021,44.05,39.65,35.05,12.26,0.199,1.191
868525,44.05,39.65,34.89,12.26,0.139,1.147
869028,43.17,39.65,35.05,12.26,0.080,1.250
869532,44.05,39.65,34.74,12.26,0.139,1.132
870036,43.17,39.65,34.58,12.26,0.154,1.206
870539,43.17,39.65,34.74,12.26,0.110,1.132
871043,44.05,39.65,34.89,12.24,0.006,1.087
871546,42.29,39.65,34.89,12.26,0.154,1.265
872050,43.17,39.65,34.58,12.26,0.080,1.147
872554,44.05,39.65,34.74,12.26,0.125,1.250
873058,44.05,39.65,34.89,12.26,0.125,1.117
873562,44.05,39.65,34.89,12.26,0.080,1.206
874065,44.05,39.65,34.74,12.26,0.051,1.235
874569,44.05,39.65,34.74,12.26,0.021,1.147
875073,44.05,39.65,34.58,12.26,-0.009,1.221
875577,44.05,39.65,34.58,12.26,0.199,1.250
876081,44.05,39.65,35.05,12.26,0.036,1.221
876584,44.05,39.65,34.74,12.26,0.036,1.280
877088,43.17,39.65,34.42,12.26,0.065,1.161
877592,44.05,39.65,34.89,12.26,0.021,1.176
878096,44.05,39.65,34.89,12.26,-0.038,1.147
878600,44.05,39.65,34.42,12.26,-0.024,1.176
879104,44.05,39.65,34.74,12.26,-0.216,1.058
879607,43.17,39.65,34.58,12.26,-0.009,1.250
880111,44.05,39.65,34.89,12.26,0.154,1.117
880615,44.05,39.65,34.74,12.26,0.258,1.265
881119,44.93,39.65,34.89,12.26,0.110,1.176
881623,43.17,39.65,34.58,12.26,0.258,1.265
882126,43.17,39.65,35.05,12.26,0.258,1.102
882630,44.05,39.65,34.58,12.26,0.347,1.147
883134,44.05,39.65,35.05,12.26,0.199,1.147
883638,44.05,39.65,34.74,12.26,0.258,1.161
884142,44.05,39.65,34.58,12.26,0.213,1.102
884645,44.05,39.65,35.05,12.26,0.243,1.087
885149,44.05,39.65,34.89,12.26,0.243,1.132
885653,44.05,39.65,35.05,12.26,0.273,1.176
886157,44.05,39.65,34.42,12.26,0.287,1.117
886661,44.05,39.65,34.89,12.26,0.258,1.087
887164,44.93,39.65,34.42,12.26,0.287,1.087
887668,43.17,39.65,34.89,12.26,0.258,1.087
888172,42.29,39.65,34.89,12.26,0.228,1.117
888676,44.05,39.65,34.89,12.26,0.213,1.102
889180,44.05,39.65,34.74,12.26,0.228,1.132
889683,44.05,39.65,34.58,12.24,0.258,1.309
890187,44.05,39.65,34.58,12.26,0.362,1.161
890691,43.17,39.65,34.42,12.22,0.317,1.147
891195,44.05,39.65,35.05,12.26,0.287,1.161
891699,43.17,39.65,34.74,12.24,0.273,1.176
892203,43.17,39.65,34.58,12.22,0.376,1.072
892706,44.05,39.65,34.42,12.26,0.332,0.998
893210,43.17,39.65,34.58,12.26,0.347,1.043
893714,44.05,39.65,34.74,12.26,0.317,1.191
894218,44.05,39.65,34.42,12.26,0.317,1.132
894722,44.05,39.65,34.42,12.26,0.287,1.087
895225,44.05,39.65,34.58,12.26,0.243,1.058
895729,44.05,39.65,34.89,12.26,0.273,1.072
896233,44.93,39.65,34.26,12.26,0.273,1.206
896737,44.05,39.65,34.58,12.26,0.258,1.058
897241,44.05,39.65,34.74,12.26,0.273,1.087
897744,44.05,39.65,34.74,12.26,0.213,1.221
898248,44.93,39.65,34.74,12.26,0.228,1.191
898752,44.05,39.65,34.74,12.26,0.213,1.206
899255,43.17,39.65,34.89,12.26,0.199,1.147
899759,44.05,39.65,34.89,12.26,0.287,1.161
900262,43.17,39.65,34.89,12.26,0.287,1.147
900766,44.93,39.65,34.58,12.24,0.139,1.102
901270,44.05,39.65,34.74,12.26,0.228,1.087
901774,44.93,39.65,34.74,12.26,0.273,1.058
902278,44.93,39.65,34.74,12.26,0.258,1.191
902781,44.93,39.65,34.26,12.24,0.184,1.235
903285,44.93,39.65,34.74,12.22,0.243,1.176
903789,44.93,39.65,34.42,12.27,0.317,1.191
904293,44.93,39.65,34.74,12.26,0.273,1.087
904797,44.93,39.65,34.74,12.26,0.243,1.117
905300,44.05,39.65,34.74,12.26,0.228,1.191
905804,43.17,39.65,34.26,12.26,0.302,1.324
906308,43.17,39.65,34.42,12.26,0.287,1.147
906812,44.93,39.65,34.26,12.22,0.613,0.850
907316,44.93,39.65,34.58,12.26,0.687,0.761
907820,43.17,39.65,34.74,12.26,0.791,1.087
908323,44.05,40.53,34.74,12.26,0.302,1.087
908827,44.05,39.65,34.42,12.26,0.524,0.969
909331,43.17,39.65,34.74,12.24,0.628,0.865
909835,44.93,39.65,34.58,12.26,0.673,0.954
910339,44.93,39.65,34.58,12.22,0.628,1.013
910842,44.05,39.65,34.74,12.26,0.658,0.998
911346,44.05,39.65,34.26,12.26,0.643,0.939
911850,44.93,39.65,34.42,12.26,0.658,0.954
912354,44.05,39.65,34.74,12.26,0.643,0.984
912858,43.17,39.65,34.74,12.26,0.643,0.924
913361,43.17,39.65,34.74,12.26,0.643,0.954
913865,43.17,39.65,34.58,12.26,0.658,0.954
914369,44.93,39.65,34.26,12.26,0.687,0.969
914873,44.05,39.65,34.58,12.26,0.673,0.895
915377,44.93,39.65,34.26,12.26,0.761,0.806
915880,44.93,39.65,34.11,12.26,0.850,0.850
916384,44.05,39.65,34.42,12.26,0.791,0.806
916888,43.17,39.65,34.11,12.26,0.910,0.658
917392,44.93,39.65,34.11,12.26,0.835,0.761
917896,44.05,39.65,34.26,12.26,1.161,0.658
918400,44.05,39.65,34.58,12.26,3.679,-0.453
918903,43.17,39.65,34.58,12.22,-0.572,0.984
919407,44.93,39.65,34.11,12.26,1.221,2.731
919911,44.93,39.65,34.58,12.24,0.539,-0.261
920415,44.05,39.65,34.74,12.24,-1.016,2.168
920919,45.81,39.65,34.42,12.24,0.302,-1.816
921422,45.81,39.65,34.11,12.22,-1.105,-2.690
921926,43.17,39.65,33.95,12.22,0.821,4.123
922430,44.93,39.65,34.42,12.22,2.361,-0.142
922934,43.17,39.65,33.95,12.22,-0.572,0.465
923438,43.17,39.65,34.26,12.16,-0.275,-0.275
923941,43.17,39.65,34.42,12.20,-1.934,-0.261
924445,44.05,39.65,34.11,12.20,0.421,-0.453
924949,44.05,39.65,34.11,12.20,-0.009,-0.616
925453,44.93,39.65,34.42,12.18,0.480,-0.186
925957,44.93,39.65,33.79,12.18,-1.016,-0.201
926460,44.05,39.65,34.11,12.18,-0.971,0.125
926964,43.17,40.53,33.63,12.16,-0.246,-0.157
927468,44.05,40.53,33.79,12.16,-0.172,0.702
927972,44.05,40.53,33.63,12.16,-0.379,0.258
928476,44.93,40.53,33.63,12.15,-0.038,0.036
928979,43.17,40.53,33.32,12.15,0.095,-0.083
929483,44.05,39.65,33.32,12.15,-0.053,0.406
929987,44.05,40.53,33.32,12.13,-0.290,0.554
930491,44.05,40.53,33.00,12.13,-0.038,0.376
930995,43.17,40.53,33.16,12.13,0.524,0.302
931499,44.93,40.53,32.84,12.13,0.213,0.169
932002,44.05,40.53,32.84,12.11,-0.394,0.658
932505,44.93,40.53,32.84,12.11,-0.024,0.613
933009,44.93,40.53,32.69,12.11,-0.261,0.510
933513,44.05,40.53,32.21,12.11,-0.172,0.569
934017,44.93,40.53,32.37,12.09,-0.261,0.480
934520,43.17,40.53,32.06,12.09,0.021,0.524
935024,44.93,40.53,31.90,12.09,0.036,0.717
935528,44.93,41.41,31.90,12.09,-0.275,0.747
936032,44.93,41.41,31.90,12.07,-0.497,0.569
936536,44.93,41.41,31.58,12.07,-0.098,0.747
937039,44.93,41.41,31.58,12.07,-0.246,0.436
937543,44.93,41.41,30.95,12.07,0.036,0.480
938047,43.17,41.41,31.11,12.07,0.243,0.332
938551,44.93,41.41,30.95,12.02,-0.216,0.761
939055,43.17,41.41,30.95,12.05,-0.690,0.436
939558,44.05,41.41,30.64,12.04,0.184,0.821
940062,44.93,41.41,30.48,12.04,-0.438,0.376
940566,44.93,41.41,27.48,12.04,-0.038,0.436
941070,43.17,41.41,30.64,12.02,-0.364,0.036
941574,44.05,41.41,30.01,12.02,-0.557,0.539
942077,44.93,41.41,29.69,12.02,-0.601,0.584
942581,44.05,41.41,30.32,12.02,-0.690,0.835
943085,43.17,41.41,30.16,12.00,-0.646,0.643
943589,44.05,42.29,29.69,12.00,-0.335,0.613
944093,44.93,42.29,29.69,12.00,-0.246,0.376
944596,44.05,42.29,29.85,11.98,-0.468,0.287
945100,44.93,41.41,29.53,11.96,-0.320,0.213
945604,44.93,42.29,29.22,11.98,-0.157,-0.038
946108,44.05,42.29,29.22,11.96,-0.409,0.184
946612,44.05,42.29,29.06,11.96,0.021,-0.024
947116,44.05,42.29,29.06,11.96,-0.024,0.850
947619,44.93,42.29,29.06,11.96,0.125,0.406
948123,44.93,42.29,29.22,11.96,-0.127,0.450
948627,44.05,42.29,28.59,11.94,-0.231,0.362
949131,44.93,42.29,28.90,11.94,0.110,0.302
949635,44.93,42.29,28.59,11.94,-0.038,0.021
950138,44.05,42.29,28.27,11.93,-0.586,-0.261
950642,44.93,42.29,28.27,11.93,-0.009,0.169
951146,44.05,42.29,28.59,11.93,0.258,0.687
951650,44.93,42.29,28.43,11.93,0.139,0.302
952154,44.93,42.29,27.80,11.93,0.169,0.006
952657,44.05,42.29,27.96,11.91,0.021,-0.142
953161,44.93,42.29,28.11,11.87,-0.275,0.791
953665,44.93,42.29,27.33,11.89,-0.586,0.436
954169,44.93,42.29,27.48,11.89,-0.142,-0.157
954673,44.93,42.29,27.96,11.87,0.139,0.436
955176,44.93,42.29,27.33,11.89,-0.009,0.450
955679,44.93,42.29,27.17,11.87,-0.009,0.036
956183,43.17,42.29,27.17,11.87,-0.216,0.391
956687,44.05,42.29,27.17,11.87,0.021,0.391
957191,44.93,42.29,26.85,11.87,0.376,0.258
957694,44.93,42.29,26.54,11.87,-0.320,0.051
958198,44.93,42.29,26.70,11.87,0.139,0.391
958702,44.93,42.29,26.70,11.85,-0.231,0.125
959206,44.93,42.29,26.54,11.85,0.243,0.228
959710,45.81,42.29,26.54,11.83,-0.246,0.421
960214,45.81,42.29,26.07,11.80,0.125,0.391
960717,44.05,42.29,25.91,11.83,-0.157,0.376
961221,44.93,42.29,25.28,11.82,-0.083,0.287
961725,44.05,42.29,26.07,11.82,0.347,0.465
962229,44.05,42.29,25.91,11.82,-0.172,0.450
962733,44.93,42.29,25.75,11.78,0.658,-0.083
963236,45.81,42.29,25.43,11.82,0.243,0.421
963740,44.05,42.29,25.43,11.80,0.021,0.524
964244,43.17,42.29,27.33,11.80,-0.098,0.302
964748,44.93,42.29,25.28,11.78,-0.379,0.125
965252,44.05,42.29,24.65,11.78,-0.127,0.436
965755,44.05,42.29,24.49,11.78,-0.201,0.480
966259,44.93,42.29,24.80,11.78,-0.231,-0.246
966763,45.81,42.29,24.17,11.76,-0.157,0.199
967267,45.81,42.29,24.49,11.76,0.510,1.250
967771,44.93,43.17,24.17,11.76,0.095,-0.497
968274,45.81,43.17,23.70,11.74,-0.690,-0.009
968778,44.93,43.17,23.70,11.74,0.154,0.510
969282,44.93,43.17,23.38,11.72,0.006,0.199
969786,45.81,42.29,24.02,11.74,-0.246,0.391
970290,45.81,43.17,23.23,11.71,0.036,0.702
970793,44.93,43.17,23.54,11.72,-0.335,0.376
971297,43.17,43.17,23.07,11.72,-0.379,0.228
971801,45.81,43.17,22.60,11.72,0.539,0.524
972305,44.93,43.17,23.07,11.71,-0.720,-0.275
972809,44.05,43.17,22.91,11.71,-0.497,0.510
973313,44.05,43.17,23.07,11.71,0.006,0.095
973816,44.05,43.17,22.91,11.71,-0.275,-0.009
974320,44.93,43.17,22.75,11.69,0.169,-0.068
974824,45.81,43.17,22.91,11.69,-0.586,0.362
975328,44.93,43.17,22.60,11.67,-0.468,0.524
975832,44.93,43.17,22.44,11.67,0.273,0.791
976335,44.05,43.17,22.60,11.67,-0.468,-0.068
976839,45.81,43.17,22.44,11.65,0.287,0.732
977343,44.93,43.17,18.18,11.67,0.154,0.673
977847,45.81,43.17,21.97,11.67,0.139,0.302
978351,44.05,43.17,22.28,11.65,-0.172,-0.083
978853,44.93,43.17,22.12,11.65,-0.231,0.036
979357,44.93,43.17,22.12,11.65,-0.038,0.243
979861,44.93,43.17,21.81,11.65,-0.142,-0.038
980365,45.81,44.05,21.49,11.63,-0.320,0.228
980869,44.93,43.17,21.65,11.61,-0.275,0.169
981372,44.93,43.17,21.49,11.61,-0.157,-0.053
981876,44.93,44.05,21.97,11.61,0.036,0.613
982380,45.81,43.17,21.81,11.61,-0.009,0.465
982884,44.93,43.17,21.81,11.61,-0.261,0.436
983388,45.81,43.17,21.34,11.61,-0.290,0.125
983891,44.93,43.17,21.81,11.60,-0.527,0.362
984395,45.81,43.17,21.18,11.60,0.021,0.835
984899,44.93,43.17,21.34,11.60,-0.823,0.376
985403,44.93,43.17,21.49,11.58,-0.024,0.717
985907,45.81,43.17,21.49,11.58,-0.186,0.317
986411,45.81,43.17,21.02,11.58,-0.186,0.347
986914,44.93,43.17,21.18,11.56,-0.246,0.510
987418,45.81,43.17,21.65,11.56,-0.512,0.628
987922,44.93,44.05,21.34,11.56,-0.379,0.673
988426,45.81,44.05,20.86,11.54,-0.290,0.495
988930,44.93,44.05,21.34,11.54,0.080,0.436
989433,45.81,44.05,21.34,11.54,-0.261,0.421
989937,44.05,44.05,20.70,11.54,-0.186,0.613
990441,45.81,44.05,21.34,11.54,-0.542,0.865
990945,45.81,44.05,21.18,11.52,-0.409,0.865
991449,44.93,44.05,20.70,11.52,-0.364,0.510
991952,45.81,44.05,20.70,11.52,-0.186,0.154
992456,43.17,44.05,21.02,11.50,-0.201,0.524
992960,44.93,44.05,20.55,11.50,-0.186,0.436
993464,44.93,44.05,21.02,11.50,-0.157,0.080
993968,44.93,44.05,20.39,11.50,-0.009,0.169
994471,44.93,44.05,20.55,11.49,-0.186,0.006
994975,45.81,44.05,20.39,11.49,0.287,0.495
995479,44.93,44.05,20.70,11.49,0.287,0.021
995983,44.05,44.05,21.02,11.47,0.228,0.658
996487,45.81,44.05,20.39,11.47,-0.468,0.051
996990,45.81,44.05,20.39,11.47,0.228,0.347
997494,46.69,44.05,20.86,11.47,0.139,-0.053
997998,45.81,44.05,21.02,11.45,0.080,0.006
998502,44.93,44.05,20.70,11.45,0.021,0.302
999006,45.81,44.05,20.23,11.43,0.006,0.302
999508,45.81,44.05,20.23,11.45,-0.038,0.421
1000012,45.81,44.05,20.55,11.43,-0.098,0.243
1000516,44.93,44.05,20.70,11.43,0.362,0.006
1001020,45.81,44.05,20.39,11.43,0.110,0.524
1001524,45.81,44.05,20.23,11.41,-0.112,0.273
1002028,45.81,44.05,20.23,11.41,-0.201,0.287
1002532,45.81,44.05,20.55,11.39,-0.083,0.317
1003036,46.69,44.05,20.07,11.41,0.554,0.376
1003540,45.81,44.05,20.07,11.39,0.273,0.406
1004044,45.81,44.05,20.39,11.39,-0.172,0.406
1004548,46.69,44.05,20.23,11.39,0.021,0.021
1005051,45.81,44.05,19.92,11.38,0.051,0.036
1005555,45.81,44.05,19.76,11.38,0.376,0.273
1006059,44.93,44.05,19.92,11.38,-0.660,0.080
1006563,45.81,44.05,19.76,11.38,0.510,-0.024
1007067,46.69,44.05,20.07,11.36,-0.142,-0.349
1007570,45.81,44.05,19.92,11.36,-0.616,0.125
1008074,45.81,44.05,20.39,11.34,0.051,0.806
1008578,44.93,44.05,19.44,11.36,-0.305,0.199
1009082,46.69,44.05,19.60,11.34,-0.453,-0.157
1009586,44.93,44.05,19.76,11.34,-0.142,-0.024
1010089,45.81,44.05,19.76,11.34,0.169,0.243
1010593,45.81,44.05,19.76,11.34,-0.083,0.658
1011097,46.69,44.05,18.81,11.32,-0.349,-0.172
1011601,44.93,44.05,19.76,11.32,-0.053,0.880
1012105,45.81,44.05,19.60,11.32,-0.779,0.184
1012609,44.93,44.05,19.60,11.32,-0.631,1.043
1013112,45.81,44.93,19.13,11.30,-0.468,0.199
1013616,44.93,44.93,19.60,11.30,-0.586,0.391
1014120,46.69,44.05,19.60,11.30,-0.394,0.125
1014624,45.81,44.05,19.60,11.30,-0.172,-0.068
1015128,45.81,44.93,19.60,11.28,-0.912,0.273
1015631,44.93,44.05,18.81,11.28,-0.586,0.969
1016135,45.81,44.93,19.60,11.28,-0.468,0.362
1016639,46.69,44.93,19.13,11.25,-0.512,0.302
1017143,45.81,44.93,19.44,11.27,-0.261,0.095
1017647,44.93,44.93,19.29,11.25,-0.172,0.302
1018150,45.81,44.93,19.44,11.27,-0.261,-0.335
1018654,44.93,44.93,18.97,11.25,-0.305,0.821
1019158,45.81,44.93,19.44,11.25,-0.572,0.258
1019662,46.69,44.93,19.44,11.25,-0.631,0.332
1020166,46.69,44.93,19.44,11.25,0.080,0.584
1020669,45.81,44.93,19.29,11.25,-0.468,0.243
1021173,45.81,44.93,19.13,11.25,-0.335,0.539
1021677,46.69,44.93,19.44,11.25,-0.231,0.376
1022181,46.69,44.93,19.29,11.23,-0.186,0.302
1022685,46.69,44.93,19.29,11.23,-0.083,0.391
1023188,45.81,44.93,19.13,11.21,-0.157,0.480
1023692,46.69,44.93,18.97,11.21,-0.364,0.421
1024196,46.69,44.93,18.97,11.19,-0.038,0.747
1024700,46.69,44.93,19.29,11.19,-0.364,0.406
1025204,45.81,44.93,18.97,11.19,-0.349,0.613
1025708,46.69,44.93,18.81,11.19,-0.068,0.436
1026211,45.81,44.93,19.29,11.19,-0.112,0.125
1026715,46.69,44.93,18.65,11.16,-0.068,0.317
1027219,46.69,44.93,19.13,11.17,-0.024,0.450
1027723,45.81,44.93,19.13,11.17,0.228,0.554
1028227,45.81,44.93,18.65,11.17,-0.127,0.510
1028730,46.69,44.93,18.81,11.12,-0.320,0.421
1029234,46.69,44.93,18.81,11.16,-0.053,0.228
1029739,46.69,44.93,18.65,11.12,-0.009,0.154
1030243,45.81,44.93,18.65,11.14,-0.083,0.213
1030747,45.81,44.93,18.97,11.14,-0.068,0.287
1031250,45.81,44.93,18.81,11.12,0.169,0.436
1031754,46.69,44.93,18.65,11.14,-0.453,0.065
1032258,46.69,44.93,18.81,11.14,-0.038,0.110
1032762,46.69,44.93,18.81,11.12,-0.112,0.510
1033266,46.69,44.93,18.97,11.12,-0.216,0.199
1033769,46.69,44.93,19.13,11.12,-0.261,0.273
1034273,45.81,44.93,18.97,11.10,-0.186,0.287
1034777,46.69,44.93,18.65,11.08,0.228,0.362
1035281,45.81,44.93,18.97,11.08,0.243,0.065
1035785,45.81,44.93,18.97,11.08,0.095,0.273
1036289,45.81,44.93,18.65,11.08,0.021,0.391
1036792,46.69,44.93,18.81,11.05,-0.053,0.317
1037296,46.69,44.93,18.97,11.06,-0.038,0.584
1037800,46.69,44.93,18.50,11.06,-0.290,0.332
1038304,45.81,44.93,18.65,11.06,0.065,0.302
1038808,45.81,44.93,19.13,11.03,-0.112,0.273
1039311,45.81,45.81,18.81,11.03,-0.098,0.080
1039815,46.69,44.93,19.13,11.06,-0.142,0.213
1040319,46.69,44.93,18.65,11.01,0.065,0.524
1040823,46.69,44.93,18.81,11.05,-0.172,0.628
1041327,46.69,44.93,18.50,11.05,0.080,0.332
1041830,45.81,44.93,18.81,11.05,0.095,0.139
1042334,46.69,44.93,18.65,11.03,0.258,0.154
1042838,46.69,44.93,18.65,11.03,-0.453,0.687
1043342,47.57,44.93,18.81,11.03,0.006,0.139
1043846,46.69,44.93,18.65,11.01,-0.453,0.213
1044349,46.69,44.93,18.50,11.01,-0.098,0.302
1044853,46.69,44.93,18.50,11.01,-0.112,0.406
1045357,45.81,45.81,18.18,10.99,0.125,0.510
1045861,46.69,44.93,18.34,10.99,-0.261,0.406
1046365,45.81,44.93,18.02,10.99,-0.216,0.421
1046868,46.69,44.93,18.02,10.97,0.125,0.184
1047372,46.69,44.93,18.34,10.97,-0.127,0.317
1047876,46.69,44.93,18.18,10.95,-0.290,0.865
1048380,46.69,44.93,17.71,10.95,0.524,0.184
1048884,47.57,44.93,17.55,10.97,-0.172,-0.290
1049388,47.57,45.81,18.02,10.95,-0.261,-0.112
1049891,46.69,45.81,18.02,10.95,0.184,0.687
1050395,45.81,45.81,17.71,10.94,0.110,0.332
1050899,46.69,45.81,17.55,10.94,0.021,0.213
1051403,46.69,45.81,17.55,10.94,-0.157,0.273
1051907,45.81,45.81,17.39,10.94,0.332,1.028
1052410,46.69,45.81,17.39,10.92,0.139,0.302
1052914,45.81,45.81,17.08,10.92,-0.779,-0.320
1053418,46.69,45.81,17.08,10.92,-0.275,0.450
1053922,45.81,45.81,17.39,10.90,0.036,0.495
1054426,45.81,45.81,20.07,10.90,-0.216,0.376
1054929,45.81,45.81,17.08,10.90,-0.305,0.465
1055433,47.57,45.81,17.08,10.90,-0.172,0.199
1055937,46.69,45.81,17.24,10.88,-0.053,0.154
1056441,46.69,45.81,16.76,10.88,-0.305,0.643
1056945,46.69,45.81,16.92,10.88,0.065,0.065
1057449,47.57,45.81,16.76,10.88,-0.186,0.199
1057953,46.69,45.81,17.08,10.88,-0.320,0.421
1058457,46.69,45.81,17.08,10.86,-0.572,0.036
1058961,47.57,45.81,16.76,10.86,-0.186,0.747
1059465,46.69,45.81,17.08,10.86,-0.186,0.302
1059969,47.57,45.81,16.61,10.84,0.095,0.154
1060472,45.81,45.81,16.45,10.84,-0.038,0.258
1060976,46.69,45.81,16.92,10.81,-0.290,0.495
1061480,46.69,45.81,16.76,10.83,-0.335,0.184
1061984,45.81,45.81,16.45,10.83,-0.275,0.154
1062488,46.69,45.81,16.29,10.83,-0.290,0.036
1062991,47.57,45.81,16.29,10.81,0.065,0.302
1063495,46.69,45.81,16.76,10.81,-0.186,0.376
1063999,47.57,45.81,16.45,10.81,0.006,0.095
1064503,47.57,45.81,16.45,10.77,-0.053,0.584
1065007,46.69,45.81,16.92,10.79,-0.557,0.080
1065510,46.69,45.81,16.61,10.81,0.258,-0.275
1066014,47.57,45.81,16.45,10.79,-0.483,0.628
1066518,46.69,45.81,16.45,10.79,-0.246,0.006
1067022,47.57,45.81,16.13,10.79,0.465,0.569
1067526,47.57,45.81,15.97,10.77,-0.409,-0.231
1068029,47.57,45.81,15.97,10.77,0.095,0.362
1068533,45.81,45.81,16.45,10.75,-0.335,0.613
1069037,46.69,45.81,15.97,10.75,-0.038,0.125
1069541,46.69,45.81,15.97,10.75,-0.231,0.125
1070045,46.69,45.81,16.45,10.75,0.110,0.421
1070548,47.57,45.81,16.29,10.72,-1.179,0.243
1071052,47.57,45.81,16.29,10.73,0.347,0.139
1071556,47.57,45.81,15.82,10.73,0.184,0.465
